community,lat,lon,count
3,27.72412,85.3431,2681
3,27.7254,84.67152,5701
3,27.6468,85.3094,1217
3,27.8623,85.3332,2061
3,27.72593,85.34955,4745
3,27.69507,85.36369,3943
3,27.6884,84.4943,1332
3,27.67889,85.305,6248
3,27.704,85.40209,6654
3,28.14989,85.30757,1963
3,27.6291,85.21655,1692
3,27.6758,85.3675,4216
3,27.68801,85.33357,6585
3,28.12996,85.33824,3455
3,27.7269,85.4748,6918
3,27.7383,85.3514,2606
3,27.7138,85.04145,7835
3,27.7553,85.3941,1538
3,28.0446,85.3163,2710
3,27.66391,85.29581,878
3,27.93001,85.36332,3926
3,27.69817,84.5177,274
3,27.6646,84.57389,984
3,27.75569,85.3046,6728
3,27.4258,85.32653,3558
3,27.63551,85.3461,7601
3,27.57043,85.34823,5676
3,27.63473,84.77478,1061
3,27.53009,85.3401,6103
3,27.7,85.3416,3773
3,27.35474,85.5257,640
3,27.72668,85.4136,731
3,27.7049,85.3314,2756
3,27.7058,85.3049,455
3,27.7033,85.3793,2687
3,27.6392,85.06625,4668
3,27.6815,85.32327,4479
3,27.74043,85.10679,2507
3,27.53941,84.64328,6931
3,27.72915,85.3793,1442
3,27.72411,85.0136,5958
3,27.68801,84.45303,482
3,27.72041,85.6315,1121
3,27.69251,84.67026,5650
3,27.6125,85.40209,5986
3,27.67681,85.3242,624
3,27.7469,84.47464,1199
3,27.6166,84.76765,1693
3,27.6484,85.34753,7048
3,27.7129,85.32485,7501
3,27.71567,84.71896,1317
3,27.68119,85.3516,188
3,27.6468,85.3046,5668
3,27.642,85.32643,657
3,27.62571,85.287,7412
3,27.674,85.4136,1849
3,27.67138,84.85051,2990
3,27.6738,85.33812,4140
3,27.57789,85.3397,4915
3,27.7111,85.30495,2596
3,27.6822,85.3049,807
3,27.6908,85.34545,3339
3,27.64412,84.44022,2119
3,27.54139,85.513,7554
3,27.6926,84.47464,4128
3,27.90224,85.72882,5275
3,27.68801,85.3408,213
3,27.72041,85.16674,7916
3,27.7307,85.3284,5520
3,27.6796,85.31209,2619
3,27.53973,85.64144,6791
3,27.69885,85.3067,7239
3,27.7175,85.14601,2892
3,27.57043,85.2817,6185
3,28.1299,84.40284,1
3,27.7058,85.33571,4804
3,27.64801,85.28453,1816
3,27.7278,85.62934,6883
3,27.37317,85.3003,4832
3,27.6979,85.29661,686
3,27.896,85.39915,7383
3,27.4231,85.0832,4851
3,27.62991,85.33914,3288
3,27.6654,85.33571,6291
3,27.73577,84.54717,6179
3,28.054,85.2044,6951
3,27.68188,84.4365,3024
3,27.70818,85.57792,5704
3,27.55207,85.33357,4605
3,27.63551,85.33092,73
3,27.6856,84.90959,5329
3,27.50855,84.5408,3357
3,27.6884,85.42828,1987
3,27.6858,84.45303,7710
3,27.7351,85.32477,4268
3,27.72041,85.28072,2994
3,27.746,85.32485,5132
3,27.71,85.3536,5842
3,27.6501,85.3082,7805
3,27.5794,85.3339,5462
3,27.689,84.68217,1592
3,27.4231,84.57389,1517
3,27.72898,85.34516,5578
3,27.67983,84.60692,924
3,27.7756,85.5077,2716
3,27.717,85.3133,7767
3,27.7881,84.4549,7226
3,27.9978,85.39255,4204
3,27.71576,84.64328,4598
3,27.3999,85.3146,1010
3,28.20004,85.0304,2336
3,27.43163,84.7046,1467
3,27.69561,85.3308,4605
3,27.68188,85.35732,1446
3,28.00645,85.1418,2971
3,27.67965,85.3067,2885
3,27.7045,85.34389,1471
3,27.71037,85.3268,7049
3,27.78459,84.61375,2139
3,27.67006,85.23419,5225
3,27.9503,85.3245,3093
3,27.57789,84.8978,2879
3,27.6772,85.36286,5710
3,28.20004,85.26405,5575
3,27.72245,85.3384,6754
3,27.53283,85.31459,7703
3,27.73383,85.3339,876
3,27.6799,85.50289,345
3,27.69817,85.30667,1337
3,27.7469,84.63645,3039
3,27.649,84.67026,6465
3,27.67889,84.42516,2150
3,27.6799,85.3433,3417
3,27.72713,85.2817,6645
3,27.89885,85.34356,652
3,27.68739,85.513,4679
3,27.5899,85.3379,6491
3,27.7383,84.3101,6919
3,27.70406,85.3063,6829
3,27.82277,85.31135,4988
3,27.59493,85.39255,6097
3,27.7022,85.3571,4156
3,27.67872,85.33824,780
3,27.64318,85.34057,4968
3,27.70555,85.30204,6640
3,27.6676,85.2044,7959
3,28.04508,85.7501,2919
3,27.7383,84.62309,945
3,28.03969,85.39078,7199
3,27.65846,85.16776,2880
3,27.72333,84.44022,2916
3,27.58207,85.3786,6335
3,27.9503,85.26865,5785
3,27.67006,85.32436,7839
3,27.94984,85.2884,5620
3,27.43711,84.43911,7118
3,27.85716,85.39059,6831
3,27.42887,85.16776,5350
3,27.6667,85.35732,1165
3,27.7128,85.3268,286
3,27.7125,85.3499,37
3,27.84937,85.23923,2430
3,27.77109,85.3416,7474
3,27.53557,85.3461,4356
3,27.73454,85.19139,5069
3,27.6166,85.3113,2858
3,27.6806,84.92938,1665
3,27.6114,85.3188,1032
3,28.00381,85.30204,937
3,27.73242,85.3094,7563
3,27.667,85.2875,2261
3,27.88219,85.3242,2451
3,27.6234,85.34457,5496
3,27.70342,85.3318,1417
3,27.48995,84.43985,7718
3,27.6872,85.32653,7391
3,27.542,85.46123,7082
3,27.6858,85.371,569
3,27.73229,85.3671,7160
3,27.66829,85.339,7773
3,27.97215,85.3017,5114
3,27.78489,84.54717,909
3,27.71398,85.32368,754
3,27.69328,85.3003,4192
3,27.66623,84.489,168
3,27.67431,85.33524,6001
3,27.674,85.3165,7068
3,27.69251,84.5711,7648
3,27.6693,85.57402,4075
3,27.69281,85.3099,6764
3,27.6676,85.318,7378
3,27.7125,84.9519,2754
3,27.6933,84.81981,7046
3,27.58341,84.47464,3511
3,27.77109,84.92226,7402
3,27.6996,84.83564,7314
3,27.4183,85.27732,1361
3,27.5244,85.30495,3508
3,27.5888,85.3122,1328
3,27.73454,85.54058,1034
3,27.6985,85.0347,204
3,27.6696,84.90642,4745
3,27.64005,84.6424,3197
3,27.66869,85.35227,7533
3,27.7902,85.21294,7124
3,27.66391,85.34516,6358
3,27.77109,85.3242,6009
3,27.5951,85.40994,7103
3,27.71166,85.21709,6309
3,27.67087,85.33812,3092
3,27.48995,85.3133,5878
3,27.67138,85.33302,3756
3,27.6815,85.37124,5060
3,27.7902,85.33915,879
3,27.70986,84.8952,2185
3,27.8746,85.3268,5627
3,27.5244,85.31738,1950
3,27.704,85.34747,2196
3,27.6985,85.35422,456
3,28.00381,85.3146,1987
3,27.75227,85.0304,7432
3,27.55207,84.41643,5372
3,27.74416,85.32477,2813
3,27.6746,85.33812,6230
3,27.68197,84.76765,1683
3,27.65468,85.35175,2754
3,27.6751,85.48593,547
3,28.14417,84.5606,6739
3,27.71576,85.31459,6631
3,27.6983,85.3104,6578
3,27.98404,85.36232,4942
3,27.6985,85.35732,5595
3,27.9503,85.34789,1557
3,27.78459,85.32278,3952
3,27.53283,85.30327,4840
3,27.7033,85.2775,7671
3,27.7464,85.3348,2020
3,27.51417,85.3593,7195
3,27.7778,85.3318,6709
3,27.61142,85.57522,181
3,27.7414,85.3306,587
3,27.68801,85.56179,6943
3,27.66049,85.3181,7539
3,27.63229,85.3483,4102
3,27.6778,85.65407,1539
3,27.7169,85.02925,5860
3,27.75498,85.34975,2564
3,27.6931,85.34233,3064
3,27.6166,85.67547,6252
3,27.7553,85.71685,516
3,27.64363,85.64144,2923
3,27.6563,85.3689,4411
3,27.56802,84.584,7859
3,27.60304,85.2972,1478
3,27.31785,85.31738,7025
3,27.61175,85.32098,7915
3,27.71547,85.21189,1656
3,27.73454,85.25248,4003
3,27.70023,85.32167,6460
3,27.7014,85.16776,3271
3,27.6676,85.30473,7794
3,27.7278,85.27178,6696
3,27.8623,85.31136,1149
3,27.72141,85.35592,245
3,28.03969,84.45845,4019
3,27.76921,85.2937,428
3,27.55014,85.2426,7255
3,27.43163,85.30042,2781
3,27.81333,85.56876,7250
3,27.66101,85.3053,7040
3,27.48516,85.0482,2893
3,27.72359,85.49178,4692
3,27.6931,85.35175,2938
3,27.7175,84.57389,7633
3,28.00057,85.31136,7069
3,27.7372,84.4242,5273
3,27.48995,85.3608,5121
3,27.48333,85.3521,4375
3,27.98212,85.26067,4258
3,27.71398,85.371,982
3,27.93001,85.3378,2728
3,27.74043,85.43683,886
3,27.88407,84.34537,5308
3,27.75498,85.3188,6626
3,27.6899,85.2044,829
3,27.67715,85.2892,7954
3,27.71,85.35042,6453
3,27.689,85.19139,4534
3,27.68989,84.61375,2256
3,27.78977,84.43985,1196
3,27.6799,85.32098,7354
3,28.1299,85.31177,5940
3,27.91191,84.74589,3962
3,27.6959,85.14806,3864
3,27.70937,85.0881,6868
3,27.62435,85.2892,2748
3,27.6996,85.3941,6829
3,27.7881,84.74208,6780
3,27.68079,85.3314,6485
3,27.6677,85.14091,6093
3,27.68801,85.33914,6911
3,27.69762,85.3067,195
3,27.7278,85.3128,334
3,27.7684,84.67152,5841
3,27.65191,85.37266,88
3,27.5701,85.3003,4535
3,27.73597,84.44708,5735
3,27.9039,85.33092,2415
3,27.73883,85.3099,6198
3,27.73383,85.2986,4195
3,27.57744,85.3309,4233
3,27.68801,85.3063,7605
3,27.677,84.73455,4580
3,27.62744,85.33819,7595
3,27.70348,85.3322,3752
3,27.7295,85.39059,6096
3,27.6822,85.17265,6138
3,27.57133,85.0178,4091
3,27.76921,85.37801,5414
3,27.7175,85.3444,1207
3,27.9039,85.2266,756
3,28.02665,85.4231,1341
3,27.77009,84.33958,5793
3,27.67554,84.45303,2310
3,27.69082,85.3066,5426
3,27.89885,85.14806,6987
3,27.67681,85.21189,1618
3,27.69987,85.0832,1064
3,27.7006,84.6861,227
3,27.78332,85.34356,3920
3,27.89273,85.2775,6381
3,27.6484,84.9489,1180
3,27.69238,85.6618,830
3,27.84937,85.3163,3168
3,28.00645,84.98678,4454
3,27.70358,84.4225,1912
3,27.60995,84.55443,7293
3,27.57441,85.3183,6858
3,27.64588,85.21655,5718
3,27.7619,85.36232,3138
3,27.69082,84.64328,7148
3,27.6738,85.32016,2976
3,27.80121,85.58128,3696
3,27.6714,84.8002,7856
3,27.75227,85.3284,3361
3,27.73515,85.31333,709
3,27.70124,85.3268,2513
3,27.7234,84.34537,3282
3,27.68197,85.37125,5938
3,27.83396,85.33092,2667
3,27.69594,84.58774,6329
3,28.03969,85.02925,7592
3,27.96305,85.24295,4299
3,28.20004,85.3304,6380
3,27.82972,84.74589,7004
3,27.37317,85.57702,3783
3,27.71551,84.6236,5587
3,28.0811,85.19985,6549
3,27.689,85.2892,2416
3,27.64412,85.3671,7833
3,28.12996,84.65389,5383
3,27.65925,85.361,6744
3,28.00381,85.2911,4497
3,27.80051,85.24994,4679
3,27.70023,85.14601,5234
3,27.73953,85.29252,3985
3,27.73703,84.46833,6454
3,27.7,85.08611,2444
3,27.71551,85.31177,6506
3,27.6522,85.34651,3720
3,27.73228,85.56179,3603
3,27.7072,85.34296,2273
3,27.6796,85.3571,1705
3,27.74135,85.29856,825
3,27.68923,85.30898,1031
3,27.9113,85.31088,4586
3,27.67285,84.63645,7281
3,27.67395,85.7549,6737
3,27.6859,85.34955,7321
3,27.7474,85.35838,6883
3,27.69251,85.24295,5603
3,27.70124,85.11438,6369
3,27.73515,85.52007,2809
3,27.73606,85.2972,5902
3,27.7292,85.36369,7676
3,27.8122,85.5393,7789
3,27.64318,85.24994,5443
3,27.66578,85.40994,7185
3,27.73592,85.67547,7777
3,27.7619,85.3162,5552
3,27.6997,84.50919,5825
3,27.86165,85.31057,4230
3,27.99927,85.34346,7891
3,27.72983,85.56876,7398
3,27.87482,85.3268,2556
3,27.75308,85.39078,5478
3,27.88219,85.31077,7769
3,27.73837,85.14091,7881
3,27.43769,84.45221,92
3,27.5936,85.24295,1536
3,27.69762,84.59473,3620
3,27.66831,85.2972,1083
3,27.61779,85.37551,7234
3,27.7351,85.17483,126
3,27.69323,84.5711,4966
3,27.72412,85.41598,7646
3,27.91757,84.90642,6914
3,28.00999,84.7858,4597
3,27.6671,84.39075,6852
3,27.73383,84.9563,401
3,27.7295,85.36369,1619
3,27.7187,85.3019,7024
3,27.7175,85.28542,6324
3,27.6005,85.29753,4091
3,27.7372,84.4943,6731
3,27.6114,85.3088,7267
3,27.7333,85.34356,6790
3,27.67983,84.67152,3011
3,27.6643,85.36805,538
3,27.73279,85.3521,7305
3,27.7122,84.76765,5528
3,27.6884,84.65937,5109
3,27.70759,85.56876,3293
3,27.57043,85.2266,155
3,27.6933,85.39042,240
3,27.69251,85.3268,6826
3,27.7902,85.28142,4771
3,27.72059,85.3308,7676
3,27.66978,85.2911,7731
3,27.74135,85.3244,2471
3,27.61239,85.1708,2168
3,27.6837,84.33958,3625
3,27.69323,85.37741,2300
3,27.89273,84.3429,4525
3,27.746,85.90507,3596
3,27.6483,84.5506,3077
3,27.62127,84.7858,647
3,27.8459,84.58774,5127
3,27.53752,85.2843,7661
3,27.71037,85.3133,7770
3,27.6833,85.26865,1140
3,27.72616,85.3219,280
3,27.67712,85.2937,6713
3,27.7265,85.3211,4320
3,27.74411,85.3113,5101
3,27.74934,85.41598,4158
3,27.67154,85.14661,5901
3,27.72359,85.32394,1536
3,27.61936,85.27042,6649
3,27.62905,85.88147,277
3,27.66829,85.21351,3313
3,27.64355,85.31561,7856
3,27.7187,84.67152,7439
3,27.53752,85.3104,6691
3,27.72333,85.31896,1406
3,27.71527,85.3466,2950
3,27.67395,85.3671,641
3,27.70375,85.3593,2523
3,27.73051,85.34955,7094
3,27.68034,85.3452,822
3,27.53973,85.3123,1526
3,27.6999,84.44708,2880
3,27.57441,85.3239,6567
3,27.72713,85.3089,1568
3,27.48995,85.31937,1612
3,27.65716,85.30042,4888
3,27.7294,84.92938,5853
4,27.7278,85.3082,7040
4,27.6939,84.65937,5365
4,27.7265,84.489,1088
4,27.55014,85.31404,6414
4,27.77155,85.34516,4588
4,27.7175,85.27802,5561
4,27.7383,85.17483,3668
4,27.53283,85.30473,3256
4,27.7474,85.28453,1160
4,27.6828,85.3471,1161
4,27.6837,85.3367,2368
4,27.72041,84.41643,2422
4,27.639,85.3133,3902
4,27.70242,85.36805,5454
4,27.6114,85.26968,520
4,27.40774,85.32368,2146
4,27.7031,85.33277,2424
4,27.94593,85.28395,1311
4,27.83396,84.9312,7994
4,27.68079,85.3082,3028
4,27.896,85.21294,7678
4,27.6983,85.35844,5746
4,27.6661,85.34516,7054
4,27.75,85.3556,5592
4,27.6637,85.3545,5540
4,27.7469,85.3163,4527
4,27.61239,85.2426,715
4,27.57744,85.30503,7829
4,27.71849,85.3128,5905
4,27.6872,85.29264,2650
4,27.73025,85.34424,1989
4,27.63358,84.75806,2783
4,27.44992,85.5283,6732
4,27.69585,84.54717,7976
4,27.6166,84.34537,556
4,27.97989,84.65937,6073
4,27.64488,85.34764,6798
4,27.68079,85.2792,2311
4,27.69561,85.43306,1210
4,27.6594,85.2426,892
4,27.8459,85.37179,3737
4,27.64412,85.14806,2513
4,27.70596,85.02843,6694
4,27.7105,85.36286,4003
4,27.8123,85.56876,2922
4,27.67069,85.30204,1902
4,27.7307,85.3279,4973
4,27.7128,85.3444,968
4,27.6643,84.43451,7070
4,27.8043,84.66851,5825
4,27.72141,84.60692,1878
4,27.7024,85.3058,2711
4,27.62991,85.3711,178
4,27.72616,85.67547,5532
4,27.6758,84.65389,1009
4,27.65357,85.3133,368
4,27.5955,85.32826,1923
4,27.77155,85.4132,5312
4,27.71481,84.71896,543
4,27.7083,84.85906,4277
4,27.676,85.32482,4375
4,27.69699,84.92938,7013
4,27.6114,85.08026,1257
4,27.72713,85.28115,6431
4,27.71527,85.32854,6005
4,27.68079,85.4029,906
4,27.63573,85.75772,4598
4,27.70406,85.50493,7706
4,27.6918,85.03081,5639
4,27.7,85.27998,5924
4,27.90049,84.52457,2913
4,27.53054,85.54058,3219
4,27.91896,85.19589,1125
4,27.697,85.32327,4490
4,27.53283,85.4311,135
4,27.65716,85.3128,3406
4,27.57441,85.3279,7646
4,27.732,85.3308,2477
4,27.57043,85.67547,5872
4,27.68188,84.44708,3580
4,27.68188,84.3742,5501
4,27.71868,84.40334,1652
4,27.6884,84.27165,5102
4,27.7228,85.6618,2275
4,27.5955,85.39967,2929
4,27.8043,85.31985,202
4,27.70709,85.0136,1337
4,27.6974,85.3165,3620
4,27.94919,85.35844,3705
4,27.68119,85.26405,7590
4,27.71481,85.3163,3866
4,27.43163,85.2911,7167
4,27.71045,85.32643,1800
4,27.58341,84.66851,1820
4,27.72915,85.02489,6645
4,27.75478,85.23402,834
4,27.6125,84.46833,6298
4,27.6983,85.3183,5098
4,27.94834,85.329,4052
4,27.78977,85.339,7675
4,27.6985,85.3414,4450
4,27.7228,84.46306,329
4,27.70348,84.4943,3287
4,27.69585,85.305,6627
4,27.53752,85.55537,418
4,27.61779,85.3401,4621
4,27.58923,85.72705,3543
4,27.57133,85.31842,3869
4,28.1299,85.7133,3473
4,27.41684,85.31738,7345
4,27.70358,85.5257,5025
4,27.56802,84.44022,4655
4,27.7138,85.27505,3346
4,27.70986,85.21189,1896
4,27.6667,85.57792,2359
4,27.71527,85.38727,6971
4,27.69102,84.7858,1337
4,27.6363,85.3063,1225
4,27.68766,85.3211,7365
4,27.61142,85.382,7957
4,27.68589,85.75772,5424
4,27.7244,85.49849,1821
4,27.75,85.3188,7112
4,27.75498,85.27178,5952
4,27.6822,84.81981,1090
4,27.7902,85.37266,6189
4,28.00999,84.5177,4688
4,27.72013,85.35732,3656
4,27.676,85.30617,30
4,27.7294,84.73455,7534
4,27.42384,84.50919,5274
4,27.7017,85.31898,5349
4,27.639,85.28107,831
4,27.66873,85.28115,1796
4,27.7237,85.3325,2281
4,27.7033,84.83564,6314
4,27.79394,85.30928,1684
4,27.7231,85.37179,7491
4,27.74031,85.33302,4727
4,27.69102,85.70359,7992
4,27.6939,85.39059,7005
4,27.8623,85.2792,2678
4,27.6772,84.58299,1332
4,27.5888,84.67026,7131
4,27.6426,85.5532,4400
4,27.704,85.3049,6725
4,27.75522,85.08026,4291
4,27.71576,85.36805,404
4,27.41065,85.32643,7801
4,27.71551,85.3082,1559
4,27.6778,85.2986,530
4,27.82277,84.43422,4232
4,27.3992,84.44708,1264
4,27.6822,85.3375,7636
4,27.72029,85.1699,3242
4,27.7125,84.584,4590
4,27.6363,85.3188,2990
4,27.7159,85.25248,7341
4,27.7014,84.4204,3742
4,27.6397,84.4155,4640
4,28.054,85.46375,1902
4,27.72411,85.62934,861
4,27.69987,85.3191,4103
4,27.5794,85.31937,5520
4,27.6677,85.88147,3522
4,27.7289,85.3431,4909
4,27.62064,85.31,6881
4,27.7469,85.3377,5915
4,27.57043,84.70911,7606
4,27.896,85.3129,6219
4,27.6484,85.2792,5541
4,27.67872,84.5345,3232
4,27.6661,85.31057,4894
4,27.72412,85.3431,897
4,27.7254,84.67152,7395
4,27.6468,85.3094,4230
4,27.8623,85.3332,5974
4,27.72593,85.34955,4954
4,27.69507,85.36369,6511
4,27.6884,84.4943,6760
4,27.67889,85.305,1467
4,27.704,85.40209,325
4,28.14989,85.30757,1935
4,27.6291,85.21655,2749
4,27.6758,85.3675,1677
4,27.68801,85.33357,3190
4,28.12996,85.33824,6907
4,27.7269,85.4748,3916
4,27.7383,85.3514,1243
4,27.7138,85.04145,2104
4,27.7553,85.3941,5894
4,28.0446,85.3163,5730
4,27.66391,85.29581,5593
4,27.93001,85.36332,7206
4,27.69817,84.5177,3105
4,27.6646,84.57389,4734
4,27.75569,85.3046,4350
4,27.4258,85.32653,2538
4,27.63551,85.3461,6677
4,27.57043,85.34823,6749
4,27.63473,84.77478,2959
4,27.53009,85.3401,831
4,27.7,85.3416,2483
4,27.35474,85.5257,1673
4,27.72668,85.4136,7009
4,27.7049,85.3314,5268
4,27.7058,85.3049,6752
4,27.7033,85.3793,2086
4,27.6392,85.06625,3892
4,27.6815,85.32327,4616
4,27.74043,85.10679,2120
4,27.53941,84.64328,587
4,27.72915,85.3793,4208
4,27.72411,85.0136,4149
4,27.68801,84.45303,6109
4,27.72041,85.6315,3483
4,27.69251,84.67026,6885
4,27.6125,85.40209,222
4,27.67681,85.3242,3381
4,27.7469,84.47464,7615
4,27.6166,84.76765,5456
4,27.6484,85.34753,7443
4,27.7129,85.32485,2742
4,27.71567,84.71896,5777
4,27.68119,85.3516,2003
4,27.6468,85.3046,426
4,27.642,85.32643,6792
4,27.62571,85.287,5693
4,27.674,85.4136,5994
4,27.67138,84.85051,6925
4,27.6738,85.33812,7146
4,27.57789,85.3397,5298
4,27.7111,85.30495,5353
4,27.6822,85.3049,5260
4,27.6908,85.34545,7513
4,27.64412,84.44022,2090
4,27.54139,85.513,4784
4,27.6926,84.47464,3773
4,27.90224,85.72882,3902
4,27.68801,85.3408,5085
4,27.72041,85.16674,6813
4,27.7307,85.3284,4102
4,27.6796,85.31209,6838
4,27.53973,85.64144,1979
4,27.69885,85.3067,3715
4,27.7175,85.14601,7300
4,27.57043,85.2817,7614
4,28.1299,84.40284,5845
4,27.7058,85.33571,6576
4,27.64801,85.28453,3234
4,27.7278,85.62934,4347
4,27.37317,85.3003,5329
4,27.6979,85.29661,2311
4,27.896,85.39915,3846
4,27.4231,85.0832,4038
4,27.62991,85.33914,6684
4,27.6654,85.33571,2655
4,27.73577,84.54717,215
4,28.054,85.2044,3795
4,27.68188,84.4365,7474
4,27.70818,85.57792,2747
4,27.55207,85.33357,7381
4,27.63551,85.33092,4145
4,27.6856,84.90959,7997
4,27.50855,84.5408,3746
4,27.6884,85.42828,1600
4,27.6858,84.45303,4211
4,27.7351,85.32477,6259
4,27.72041,85.28072,6811
4,27.746,85.32485,202
4,27.71,85.3536,6975
4,27.6501,85.3082,4824
4,27.5794,85.3339,1893
4,27.689,84.68217,2695
4,27.4231,84.57389,5237
4,27.72898,85.34516,4377
4,27.67983,84.60692,7124
4,27.7756,85.5077,6178
4,27.717,85.3133,183
4,27.7881,84.4549,7954
4,27.9978,85.39255,6453
4,27.71576,84.64328,4170
4,27.3999,85.3146,3562
4,28.20004,85.0304,3660
4,27.43163,84.7046,3717
4,27.69561,85.3308,6651
4,27.68188,85.35732,3130
4,28.00645,85.1418,982
4,27.67965,85.3067,4287
4,27.7045,85.34389,53
4,27.71037,85.3268,6647
4,27.78459,84.61375,3678
4,27.67006,85.23419,6031
4,27.9503,85.3245,1724
4,27.57789,84.8978,1603
4,27.6772,85.36286,165
4,28.20004,85.26405,7031
4,27.72245,85.3384,3819
4,27.53283,85.31459,1060
4,27.73383,85.3339,701
4,27.6799,85.50289,1812
4,27.69817,85.30667,1473
4,27.7469,84.63645,388
4,27.649,84.67026,4578
4,27.67889,84.42516,3176
4,27.6799,85.3433,3338
4,27.72713,85.2817,6194
4,27.89885,85.34356,2183
4,27.68739,85.513,442
4,27.5899,85.3379,7275
4,27.7383,84.3101,1829
4,27.70406,85.3063,4420
4,27.82277,85.31135,7576
4,27.59493,85.39255,3077
4,27.7022,85.3571,7767
4,27.67872,85.33824,2396
4,27.64318,85.34057,5307
4,27.70555,85.30204,7672
4,27.6676,85.2044,6260
4,28.04508,85.7501,6064
4,27.7383,84.62309,5595
4,28.03969,85.39078,5694
4,27.65846,85.16776,4993
4,27.72333,84.44022,4553
4,27.58207,85.3786,6265
4,27.9503,85.26865,536
4,27.67006,85.32436,6922
4,27.94984,85.2884,4022
4,27.43711,84.43911,4252
4,27.85716,85.39059,1922
4,27.42887,85.16776,4056
4,27.6667,85.35732,2056
4,27.7128,85.3268,2599
4,27.7125,85.3499,3097
4,27.84937,85.23923,6793
4,27.77109,85.3416,4633
4,27.53557,85.3461,2493
4,27.73454,85.19139,874
4,27.6166,85.3113,3800
4,27.6806,84.92938,2498
4,27.6114,85.3188,6542
4,28.00381,85.30204,2970
4,27.73242,85.3094,7124
4,27.667,85.2875,4832
4,27.88219,85.3242,3925
4,27.6234,85.34457,4103
4,27.70342,85.3318,6373
4,27.48995,84.43985,4202
4,27.6872,85.32653,2664
4,27.542,85.46123,3463
4,27.6858,85.371,7375
4,27.73229,85.3671,138
4,27.66829,85.339,2011
4,27.97215,85.3017,7993
4,27.78489,84.54717,6949
4,27.71398,85.32368,6524
4,27.69328,85.3003,6867
4,27.66623,84.489,2993
4,27.67431,85.33524,6127
4,27.674,85.3165,6240
4,27.69251,84.5711,3665
4,27.6693,85.57402,842
4,27.69281,85.3099,6867
4,27.6676,85.318,3950
4,27.7125,84.9519,6572
4,27.6933,84.81981,218
4,27.58341,84.47464,5339
4,27.77109,84.92226,7106
4,27.6996,84.83564,7196
4,27.4183,85.27732,5919
4,27.5244,85.30495,2922
4,27.5888,85.3122,4645
4,27.73454,85.54058,6208
4,27.6985,85.0347,2165
4,27.6696,84.90642,2750
4,27.64005,84.6424,3110
4,27.66869,85.35227,1048
4,27.7902,85.21294,883
4,27.66391,85.34516,7891
4,27.77109,85.3242,4570
4,27.5951,85.40994,6120
4,27.71166,85.21709,5736
4,27.67087,85.33812,904
4,27.48995,85.3133,7140
4,27.67138,85.33302,3704
4,27.6815,85.37124,7999
4,27.7902,85.33915,2712
4,27.70986,84.8952,5344
4,27.8746,85.3268,1059
4,27.5244,85.31738,2926
4,27.704,85.34747,2140
4,27.6985,85.35422,104
4,28.00381,85.3146,6365
4,27.75227,85.0304,1907
4,27.55207,84.41643,3940
4,27.74416,85.32477,6011
4,27.6746,85.33812,2498
4,27.68197,84.76765,7748
4,27.65468,85.35175,4358
4,27.6751,85.48593,6667
4,28.14417,84.5606,3449
4,27.71576,85.31459,1331
4,27.6983,85.3104,6565
4,27.98404,85.36232,920
4,27.6985,85.35732,3646
4,27.9503,85.34789,7665
4,27.78459,85.32278,679
4,27.53283,85.30327,2674
4,27.7033,85.2775,5456
4,27.7464,85.3348,3162
4,27.51417,85.3593,2912
4,27.7778,85.3318,3933
4,27.61142,85.57522,6545
5,27.7278,85.3082,137
5,27.6939,84.65937,412
5,27.7265,84.489,7759
5,27.55014,85.31404,2892
5,27.77155,85.34516,1490
5,27.7175,85.27802,3122
5,27.7383,85.17483,6083
5,27.53283,85.30473,6084
5,27.7474,85.28453,7370
5,27.6828,85.3471,3722
5,27.6837,85.3367,7187
5,27.72041,84.41643,3917
5,27.639,85.3133,3546
5,27.70242,85.36805,7311
5,27.6114,85.26968,5333
5,27.40774,85.32368,2804
5,27.7031,85.33277,3984
5,27.94593,85.28395,7761
5,27.83396,84.9312,5019
5,27.68079,85.3082,3998
5,27.896,85.21294,2019
5,27.6983,85.35844,6554
5,27.6661,85.34516,7268
5,27.75,85.3556,7088
5,27.6637,85.3545,3276
5,27.7469,85.3163,6230
5,27.61239,85.2426,69
5,27.57744,85.30503,2598
5,27.71849,85.3128,80
5,27.6872,85.29264,1031
5,27.73025,85.34424,3794
5,27.63358,84.75806,4319
5,27.44992,85.5283,4912
5,27.69585,84.54717,286
5,27.6166,84.34537,3055
5,27.97989,84.65937,613
5,27.64488,85.34764,273
5,27.68079,85.2792,3272
5,27.69561,85.43306,950
5,27.6594,85.2426,2758
5,27.8459,85.37179,4508
5,27.64412,85.14806,2536
5,27.70596,85.02843,1995
5,27.7105,85.36286,136
5,27.8123,85.56876,2675
5,27.67069,85.30204,6335
5,27.7307,85.3279,1932
5,27.7128,85.3444,4222
5,27.6643,84.43451,3659
5,27.8043,84.66851,6927
5,27.72141,84.60692,1073
5,27.7024,85.3058,3846
5,27.62991,85.3711,2124
5,27.72616,85.67547,1929
5,27.6758,84.65389,7216
5,27.65357,85.3133,6135
5,27.5955,85.32826,6599
5,27.77155,85.4132,3091
5,27.71481,84.71896,7454
5,27.7083,84.85906,1784
5,27.676,85.32482,6802
5,27.69699,84.92938,5612
5,27.6114,85.08026,7708
5,27.72713,85.28115,5349
5,27.71527,85.32854,4596
